transaction_id,transaction_time,amount,merchant_latitude,merchant_longitude,customer_distance,transaction_hour,day_of_week,previous_fraud_count,avg_transaction_amount,transaction_frequency,device_type,ip_country_mismatch,card_age_days,is_fraud
TXN001749,2025/7/31 02:19,41.37,30.248383,-92.274016,4.9,2,3,0,136.03,,0,0,2851,legitimate
TXN001750,2025/8/7 01:26,362.24,65.898988,-82.969379,31.8,1,3,0,299.75,2.51,1,0,1696,legitimate
TXN001751,2025/11/18 21:46,43.03,-41.958108,85.888512,38.7,21,1,0,136.98,5.12,1,0,86,legitimate
TXN001752,2025/10/14 23:51,42.36,-26.709972,120.115548,42,23,1,0,155.76,3.1,1,0,750,legitimate
TXN001753,2025/11/16 19:50,59.19,-8.446834,22.013573,49.9,19,6,0,18.94,1.27,0,0,2871,legitimate
TXN001754,2025/4/8 01:22,62.63,-5.441725,11.826092,40.6,1,1,0,7.14,6.65,0,0,154,legitimate
TXN001755,2025/9/13 12:56,42.74,-59.807404,68.781202,85.5,12,5,0,112.15,5.83,0,0,227,legitimate
TXN001756,2025/5/6 10:37,90.84,19.500033,-86.493981,31.6,10,1,0,105.45,2.95,2,1,2282,legitimate
TXN001757,2025/2/15 22:54,29.83,-83.198857,58.190823,18.9,22,5,0,370.33,1.33,0,0,2790,legitimate
TXN001758,2025/1/26 18:26,392.12,-81.541351,143.275415,42.2,18,6,0,35.77,4.16,0,0,260,legitimate
TXN001759,2025/6/2 22:18,59.09,77.611028,62.963625,23.7,22,0,0,232.42,4.62,2,0,1992,legitimate
TXN001760,2025/6/7 14:51,9.15,-24.992293,-68.824993,84.1,14,5,0,29.19,5.01,1,0,1844,legitimate
TXN001761,2025/5/3 13:23,52.48,-39.118664,-130.139925,21.8,13,5,0,186.4,6.14,0,0,305,legitimate
TXN001762,2025/2/23 00:09,35.95,53.729906,-113.87051,48.1,0,6,0,146.91,2.85,0,0,745,legitimate
TXN001763,2025/4/3 15:40,207.04,64.4322,50.910656,167.2,15,3,0,67.34,0.89,0,0,1825,legitimate
TXN001764,2025/11/11 15:33,92.5,-25.229222,-48.956251,82.5,15,1,0,32.46,7.27,2,0,823,legitimate
TXN001765,2025/10/16 10:44,161.22,62.973934,160.696218,21.6,10,3,0,52.9,6.65,1,0,169,legitimate
TXN001766,2025/10/31 10:27,247.85,-84.338116,84.59329,57.1,10,4,0,433.89,7.57,0,0,1671,legitimate
TXN001767,2025/4/25 10:05,136.61,-68.374402,127.806255,92.2,10,4,0,17.33,0.68,0,0,1616,legitimate
TXN001768,2025/5/2 03:37,21.6,6.461022,-168.022446,19.7,3,4,0,41.27,4.29,0,0,29,legitimate
TXN001769,2025/12/5 23:12,61.7,-75.139668,106.383327,17.9,23,4,1,165.36,2.76,0,0,2763,legitimate
TXN001770,2025/3/7 06:45,95.41,16.524202,-76.58361,83.7,6,4,0,48.09,4.74,0,0,432,legitimate
TXN001771,2025/6/10 05:19,68.54,71.61632,31.615393,1.2,5,1,0,26.92,3.09,2,0,1970,legitimate
TXN001772,2025/5/18 06:55,7.01,39.301003,77.88312,35,6,6,0,75.7,6.86,2,0,918,legitimate
TXN001773,2025/3/28 10:53,97.75,-35.742788,32.272215,56.9,10,4,0,207.18,4.68,1,0,1574,legitimate
TXN001774,2025/5/6 03:58,42.51,-34.606985,-144.391582,46.2,3,1,0,118.94,4.66,0,0,1168,legitimate
TXN001775,2025/7/18 21:02,3.83,-2.090007,19.671499,171.3,21,4,0,75.96,5.57,1,0,1994,legitimate
TXN001776,2025/12/22 23:04,52.66,-6.916865,-41.866727,12,23,0,0,49.05,3.68,0,0,1411,legitimate
TXN001777,2025/3/8 02:52,32.19,-71.987,78.075682,29.3,2,5,0,66.07,4.44,1,0,575,fraudulent
TXN001778,2025/9/28 10:58,42.26,7.953816,-172.912633,4.5,10,6,,17.47,2.13,0,1,868,legitimate
TXN001779,2025/1/21 00:30,22.01,85.754139,7.066052,167,0,1,0,103.32,7.95,0,0,2714,legitimate
TXN001780,2025/4/3 12:13,77.55,-48.101571,-6.266223,38.8,12,3,0,39.03,5.49,0,0,346,legitimate
TXN001781,2025/9/30 08:25,141.69,-43.481422,-104.751802,52.5,8,1,0,27.98,6.88,0,0,1051,legitimate
TXN001782,2025/4/19 19:31,82.04,-7.531684,-171.288565,70.7,19,5,0,69.8,6.29,0,0,2009,legitimate
TXN001783,2025/5/12 19:42,16.3,83.144273,-156.911368,65.1,19,0,0,192.49,1.67,0,0,2785,legitimate
TXN001784,2025/2/10 19:05,0.43,4.816117,102.355193,10.1,19,0,0,54.67,1.75,0,0,1750,legitimate
TXN001785,2025/12/24 11:32,6.05,-45.530774,-68.301148,70.7,11,2,0,272.18,0.28,1,0,1426,legitimate
TXN001786,2025/8/3 03:53,96.25,-35.474885,17.889123,78.9,3,6,0,72.49,5.16,0,0,2682,legitimate
TXN001787,2025/5/5 14:05,57.39,-14.129416,129.159579,60.3,14,0,1,50.79,6.22,0,0,1,legitimate
TXN001788,2025/9/2 20:26,1153.25,-18.069179,-173.638766,40,20,1,1,116.52,7.85,0,0,2063,fraudulent
TXN001789,2025/10/8 13:14,2546.8,-11.323411,30.535872,122.1,13,2,0,134.93,6.05,0,0,2676,legitimate
TXN001790,2025/8/22 21:04,95.42,2.062312,-130.169163,36.8,21,4,1,65.34,1.2,0,0,680,legitimate
TXN001791,2025/12/28 01:55,128.61,45.886766,107.168516,232.6,1,6,0,73.5,6.19,0,0,983,legitimate
TXN001792,2025/12/31 18:33,87.89,-31.353386,5.250672,18.2,18,2,1,58.58,1.35,1,1,929,legitimate
TXN001793,2025/5/18 21:57,56.51,26.891981,-6.734619,26,21,6,0,41.91,0.95,2,0,2436,legitimate
TXN001794,2025/12/8 21:57,15.17,-35.302724,34.185581,27.9,21,0,0,24.1,5.45,0,0,1084,legitimate
TXN001795,2025/3/13 00:14,47.25,4.142296,98.190611,97.5,0,3,3,501.31,7.7,1,0,1577,legitimate
TXN001796,2025/12/22 00:07,65.03,79.470395,21.772347,154.6,0,0,0,82.18,,1,0,1397,legitimate
TXN001797,2025/10/22 07:52,151.15,-34.424951,82.900981,73.4,7,2,0,49.31,4.59,1,0,1270,legitimate
TXN001798,2025/6/8 03:09,31.23,-26.545723,-9.042698,14,3,6,0,35.01,2.3,1,0,2851,legitimate
TXN001799,2025/8/5 01:38,155.04,-83.881132,33.871929,8.1,1,1,0,22.5,5.7,0,0,2325,legitimate
TXN001800,2025/8/26 13:38,96.14,-74.390279,-158.233138,8.9,13,1,1,99.87,7.27,0,0,125,legitimate
TXN001801,2025/4/20 13:17,207.27,72.525933,163.609764,82.2,13,6,0,108.68,3.59,0,0,1734,legitimate
TXN001802,2025/11/10 00:50,16.91,-46.811412,138.560229,9.9,0,0,0,129.18,5.35,1,0,682,legitimate
TXN001803,2025/1/26 04:10,61.48,-3.672627,-82.040632,24,4,6,0,63.12,3.46,2,1,264,legitimate
TXN001804,2025/11/8 01:51,68.83,32.314654,56.120908,83.4,1,5,0,47.87,6.31,0,0,1192,legitimate
TXN001805,2025/7/8 09:16,87.46,35.920168,-158.829437,75.3,9,1,0,5.57,4.34,1,0,683,legitimate
TXN001806,2025/8/18 01:23,43.56,-83.98825,133.365316,83,1,0,0,82.22,5.6,0,0,306,legitimate
TXN001807,2025/1/3 18:50,17.2,-65.159523,-90.422217,2.4,18,4,0,213.12,0.59,0,0,1323,legitimate
TXN001808,2025/2/21 11:55,24.61,70.41283,142.08234,19.8,11,4,0,139.28,2.92,1,0,2162,legitimate
TXN001809,2025/2/26 12:57,55.66,-45.820239,-75.62234,1.3,12,2,0,78.41,3.52,2,0,2296,legitimate
TXN001810,2025/8/2 05:23,33.98,65.770635,-71.502881,58.9,5,5,0,64.49,2.59,0,0,2269,legitimate
TXN001811,2025/9/30 22:09,69.58,84.904217,-145.483362,21.5,22,1,0,75.35,5.15,1,0,2331,legitimate
TXN001812,2025/7/28 23:20,132.3,14.769053,40.540819,2.3,23,0,0,64.75,5.84,2,0,2595,legitimate
TXN001813,2025/10/27 03:18,62.79,63.871448,103.618219,18.8,3,0,0,117.92,4.7,0,0,45,legitimate
TXN001814,2025/1/24 19:21,53.45,-64.548973,-171.992566,74.9,19,4,0,42.87,4.91,2,0,2100,legitimate
TXN001815,2025/11/10 05:12,2631.07,-79.42609,170.079426,258.3,5,0,0,27.82,4.65,0,1,343,legitimate
TXN001816,2025/9/20 17:39,11.99,-44.752488,-39.97582,3.4,17,5,1,19.29,7.01,1,1,2911,legitimate
TXN001817,2025/7/27 00:48,13.41,-60.318127,-171.112307,44.6,0,6,0,202.79,,0,0,233,legitimate
TXN001818,2025/8/28 15:29,21.32,-3.994958,114.270808,38.5,15,3,0,32.86,1.17,0,0,1614,legitimate
TXN001819,2025/2/3 11:45,12.38,-52.300492,-84.638499,58.7,11,0,0,20.13,3.15,0,0,2187,legitimate
TXN001820,2025/1/21 08:39,16.81,-25.654031,119.56154,12.4,8,1,0,56.69,2.38,0,1,1585,legitimate
TXN001821,2025/11/30 18:26,16.78,29.994137,72.900384,33.6,18,6,0,215.07,4.99,0,0,1017,legitimate
TXN001822,2025/7/15 10:58,34.21,-34.456989,26.767916,21.6,10,1,1,30.05,1.69,0,0,1171,legitimate
TXN001823,2025/8/24 12:44,34.38,84.660651,59.390187,34.7,12,6,0,77.65,6.71,0,0,1261,legitimate
TXN001824,2025/3/25 22:02,278.67,8.610198,-152.168079,136.2,22,1,0,54.88,5.54,0,0,1687,legitimate
TXN001825,2025/7/27 00:21,92.04,-74.851572,157.468403,74.4,0,6,0,92.5,6.93,1,0,1138,legitimate
TXN001826,2025/3/27 04:26,72.74,70.282049,98.594896,27.6,4,3,0,62.86,2.11,0,0,1190,legitimate
TXN001827,2025/1/1 13:10,85.26,-61.106295,-165.342964,,13,2,0,96.24,1.47,0,0,1408,legitimate
TXN001828,2025/3/23 04:28,84.04,12.754134,147.861507,242,4,6,0,5.28,3.41,0,0,512,legitimate
TXN001829,2025/5/31 18:26,96.65,89.973176,-33.530711,14.8,18,5,0,41.07,0.17,0,0,627,legitimate
TXN001830,2025/6/23 09:07,165.02,-41.790731,131.731201,33.8,9,0,0,123.62,7.94,0,0,1614,legitimate
TXN001831,2025/2/16 14:08,53.17,-30.184008,46.522152,11.8,14,6,0,34.55,0.4,1,0,2174,legitimate
TXN001832,2025/9/29 12:28,1.28,-11.174521,39.671716,28,12,0,1,280.71,0.59,0,1,1372,legitimate
TXN001833,2025/11/9 00:05,37.26,55.104462,-144.819668,99.2,0,6,0,32.08,5.6,1,0,520,legitimate
TXN001834,2025/1/31 22:50,22.09,49.769588,160.43898,171.6,22,4,0,123.19,0.76,0,0,1191,legitimate
TXN001835,2025/7/7 18:04,74.63,-65.866562,33.604463,260.2,18,0,0,56.47,7.66,1,0,1988,fraudulent
TXN001836,2025/1/22 04:35,95.76,64.627683,12.575331,,4,2,1,121.94,6.87,1,0,1564,legitimate
TXN001837,2025/5/25 07:51,154.99,85.24263,-143.411108,6.2,7,6,0,67.25,2.76,1,0,1374,legitimate
TXN001838,2025/12/5 01:37,140.42,13.58238,-30.793137,,1,4,0,3.95,2.11,1,1,2267,legitimate
TXN001839,2025/2/22 04:24,2.24,54.747339,76.501535,56.3,4,5,0,7.15,2.15,0,0,2261,fraudulent
TXN001840,2025/8/30 11:26,2.87,59.589195,-107.344589,65.1,11,5,0,390.54,3.22,1,0,2235,legitimate
TXN001841,2025/11/3 12:22,116.16,-54.743124,8.322224,73.4,12,0,0,73.83,5.8,1,0,2757,legitimate
TXN001842,2025/2/16 22:47,26.28,35.837744,-89.315768,37.5,22,6,0,137.07,0.27,0,0,1626,legitimate
TXN001843,2025/1/12 05:07,66.92,58.40582,158.798027,114.1,5,6,0,102.33,7.19,0,0,1910,legitimate
TXN001844,2025/2/21 05:59,225.55,33.19807,-151.101614,3.9,5,4,0,64.82,6.38,0,1,1315,legitimate
TXN001845,2025/2/15 08:14,53.2,-70.361843,106.001184,143.9,8,5,0,0.55,7.17,1,0,551,legitimate
TXN001846,2025/3/25 12:45,10.94,65.65611,24.81561,14,12,1,0,195.17,5.01,0,0,1224,legitimate
TXN001847,2025/9/3 15:55,68.53,20.964401,-35.87176,6.7,15,2,0,139.46,1.29,1,0,1211,legitimate
TXN001848,2025/7/28 01:07,107.12,-9.017024,-79.26625,25.5,1,0,0,36.35,7.33,1,1,865,legitimate
TXN001849,2025/7/11 12:09,120.18,-75.325771,-61.648647,156,12,4,0,351.63,1.32,1,0,189,legitimate
TXN001850,2025/8/13 17:05,142.82,33.72,-27.325525,79.1,17,2,0,186.15,7.08,1,0,2524,legitimate
TXN001851,2025/10/3 20:48,32.01,80.021322,20.82287,34.8,20,4,0,58.36,7.22,0,0,536,legitimate
TXN001852,2025/2/17 00:43,314.28,-58.416415,107.346363,59.4,0,0,0,44.13,4.22,0,0,1342,legitimate
TXN001853,2025/9/24 22:09,38.26,29.323875,52.59767,9.3,22,2,0,176.75,6.69,0,0,2429,legitimate
TXN001854,2025/3/16 05:52,23.97,45.917791,-145.051557,4.1,5,6,0,116.73,5.58,0,0,249,legitimate
TXN001855,2025/9/16 08:41,140.09,-80.780024,61.334582,19,8,1,0,111.47,0.75,0,0,1338,legitimate
TXN001856,2025/12/22 09:31,220.71,18.310147,-161.923094,89.3,9,0,0,50.98,1.16,0,0,2256,legitimate
TXN001857,2025/9/11 18:44,191.94,15.38129,-34.325926,28.8,18,3,1,0.27,6.71,1,0,2433,legitimate
TXN001858,2025/6/30 02:27,84.84,54.560368,-60.866644,10.8,2,0,0,241.19,1.13,0,0,542,legitimate
TXN001859,2025/4/8 12:38,186.53,29.41667,77.674404,36.5,12,1,0,132.82,5.01,0,0,539,legitimate
TXN001860,2025/2/20 07:17,45.47,47.714346,146.003023,32.7,7,3,0,79.36,,0,0,706,legitimate
TXN001861,2025/2/6 04:08,112.37,-22.375754,-52.60525,22.7,4,3,0,18.37,4.46,1,0,1040,legitimate
TXN001862,2025/5/6 01:51,249.96,-76.891216,135.111236,78.2,1,1,0,20.86,1.65,0,1,2324,legitimate
TXN001863,2025/9/13 15:51,143.84,86.450982,-130.900786,4.7,15,5,0,390.35,6.5,2,0,1735,legitimate
TXN001864,2025/7/31 16:56,4.94,67.467878,-11.468563,17.2,16,3,0,139.05,7.96,0,0,2888,legitimate
TXN001865,2025/1/29 09:53,32.64,-45.299224,-13.121617,63.7,9,2,0,64.53,4.16,0,0,71,legitimate
TXN001866,2025/4/30 14:24,136.77,-21.116396,32.089327,10.3,14,2,0,85.48,4.01,1,0,1937,legitimate
TXN001867,2025/2/18 06:04,32.81,-72.614899,-32.06903,178.4,6,1,0,94.44,6.04,2,0,79,legitimate
TXN001868,2025/2/13 00:57,61.17,58.788848,40.505301,112,0,3,0,34.87,6.01,0,0,1095,legitimate
TXN001869,2025/7/26 09:30,46.83,62.777265,45.215104,60.4,9,5,0,11.06,5.76,0,0,1,legitimate
TXN001870,2025/8/30 03:42,342.09,84.439178,129.876848,51.8,3,5,0,2.37,6.96,0,0,1025,legitimate
TXN001871,2025/7/1 18:16,11.91,10.242577,-117.671937,15.9,18,1,0,144.04,4.2,0,0,324,legitimate
TXN001872,2025/2/25 02:55,24.65,20.354265,157.64309,143.2,2,1,0,182.38,1.31,2,0,1698,legitimate
TXN001873,2025/8/6 14:27,3.66,28.813327,-72.705843,,14,2,0,,3.15,0,0,1893,legitimate
TXN001874,2025/5/11 06:54,69.87,54.384022,-44.845096,1.5,6,6,0,8.82,6.74,0,0,2490,legitimate
TXN001875,2025/6/10 23:00,0.96,38.349467,-120.461794,15.3,23,1,0,42.97,6.1,0,0,2700,legitimate
TXN001876,2025/12/20 15:41,25.2,45.66246,128.964043,113.4,15,5,0,112.82,6.85,2,0,1367,legitimate
TXN001877,2025/6/17 16:14,14.2,65.97928,-35.156555,2.3,16,1,0,210.54,5.6,0,1,1929,legitimate
TXN001878,2025/6/6 22:01,43.4,-88.241498,121.917918,0.9,22,4,0,90.29,5.65,1,1,1585,legitimate
TXN001879,2025/10/6 11:38,327.34,-2.107644,-32.119802,9.7,11,0,1,46.22,3.39,0,0,132,legitimate
TXN001880,2025/11/20 19:05,226.75,20.697102,9.441234,11.9,19,3,0,79.85,3.42,2,0,733,legitimate
TXN001881,2025/8/21 04:43,21.45,74.249218,-19.979535,138.8,4,3,1,23.75,6.06,2,0,255,legitimate
TXN001882,2025/3/11 23:24,70.75,-52.562448,-130.949721,47.8,23,1,0,16.88,3.05,0,0,1770,legitimate
TXN001883,2025/11/1 01:36,76.06,-88.921481,13.333859,103.4,1,5,0,102.57,,1,1,773,legitimate
TXN001884,2025/8/26 17:28,43.21,1.307253,-75.447269,9.3,17,1,0,77.51,3.19,1,0,592,legitimate
TXN001885,2025/7/30 02:28,113.23,50.677663,-172.488736,166.5,2,2,0,165.65,6.02,2,0,360,legitimate
TXN001886,2025/4/13 18:52,73.28,23.465626,-68.097085,75.6,18,6,1,323.45,4.06,1,0,358,fraudulent
TXN001887,2025/7/15 14:53,12.22,2.115267,-172.162554,33.4,14,1,0,256.59,3.03,1,0,164,legitimate
TXN001888,2025/12/3 01:16,494.24,-50.381383,3.505342,1.3,1,2,0,99.75,7.4,1,0,686,legitimate
TXN001889,2025/8/9 23:45,62.02,-42.942471,17.494454,16.3,23,5,0,233.49,5.92,0,0,575,legitimate
TXN001890,2025/7/13 08:19,45.76,56.505613,-122.885334,7.6,8,6,0,1.9,7.05,0,0,2813,legitimate
TXN001891,2025/1/9 10:04,40.56,70.167084,-18.054223,117.4,10,3,0,61.57,7.21,0,0,893,legitimate
TXN001892,2025/8/31 17:15,45.02,13.057588,-165.260829,11.5,17,6,0,42.66,6.73,0,0,318,legitimate
TXN001893,2025/7/14 11:39,39.84,-36.848526,-1.394112,23.9,11,0,0,1.95,3.76,0,0,2027,legitimate
TXN001894,2025/2/2 21:48,171.02,-33.459251,128.298223,50.3,21,6,0,47.95,1.62,0,0,1825,legitimate
TXN001895,2025/10/3 15:10,47.29,-41.40218,-134.752261,1.5,15,4,0,72.56,0.93,2,0,2669,legitimate
TXN001896,2025/9/26 21:54,48.77,45.865767,132.235673,26.3,21,4,0,70.84,3.62,0,0,375,legitimate
TXN001897,2025/9/24 01:35,220.28,-69.064278,-159.687574,97.9,1,2,0,185.15,4.48,1,0,1476,legitimate
TXN001898,2025/9/15 14:45,69.67,80.661451,2.965866,20.6,14,0,0,235.82,0.76,1,0,1125,legitimate
TXN001899,2025/11/15 11:05,2.05,69.043077,147.14901,56.8,11,5,0,4.08,7.88,1,0,2115,legitimate
TXN001900,2025/4/11 06:55,56.86,47.309481,-128.833863,105.7,6,4,0,107.86,0.91,2,0,1451,legitimate
TXN001901,2025/8/27 20:02,32.48,-27.283652,139.796449,7.7,20,2,0,102.22,5.25,0,0,2454,legitimate
TXN001902,2025/5/12 23:48,11.04,89.89138,140.274172,82.2,23,0,0,66.81,1.37,0,0,1723,legitimate
TXN001903,2025/7/18 06:16,243.66,46.875048,-96.551151,85.8,6,4,0,156.98,1.17,0,1,2644,legitimate
TXN001904,2025/8/24 07:23,27.86,-7.121405,-88.723628,41.7,7,6,0,75.2,,1,0,1436,legitimate
TXN001905,2025/11/13 17:32,20.92,35.069679,-76.752556,148.7,17,3,0,54.07,5.88,1,0,2570,legitimate
TXN001906,2025/2/25 05:48,143.01,19.440877,9.517531,11.1,5,1,0,5.52,1.04,0,0,2596,legitimate
TXN001907,2025/11/3 22:34,102.26,-28.673046,8.344341,118.5,22,0,0,31.71,1.67,0,0,556,legitimate
TXN001908,2025/6/6 02:08,26.05,-27.157865,-23.310513,79,2,4,0,177.58,1.54,0,0,696,legitimate
TXN001909,2025/7/10 13:35,177.91,60.05775,-139.984292,5.1,13,3,0,42.99,0.71,1,0,2072,legitimate
TXN001910,2025/1/22 02:15,165.46,87.612243,-4.706393,67.4,2,2,0,30.2,3.75,1,0,2526,legitimate
TXN001911,2025/9/8 15:24,20.34,62.94349,83.171978,16.7,15,0,2,140.26,,1,0,2503,legitimate
TXN001912,2025/10/18 12:00,15.12,-18.95404,-144.902956,23.6,12,5,0,5.31,3.01,1,1,688,legitimate
TXN001913,2025/3/1 06:18,46.11,49.597627,-18.659424,30.1,6,5,0,219.75,0.57,2,0,2385,legitimate
TXN001914,2025/6/7 15:02,37.67,4.848017,-158.430816,210.1,15,5,0,33.78,7.47,0,0,137,legitimate
TXN001915,2025/9/28 07:38,133.8,5.865978,-122.877862,23.9,7,6,0,24.47,3.67,0,0,1312,legitimate
TXN001916,2025/12/27 07:35,303.75,19.098702,-156.940308,1.7,7,5,0,495.52,2.29,0,0,2907,legitimate
TXN001917,2025/9/21 08:41,117.03,-25.911134,166.291123,37.9,8,6,0,102.67,0.2,0,0,1995,legitimate
TXN001918,2025/1/17 17:13,41.46,85.30956,-123.270324,48.8,17,4,0,20.68,5.86,1,0,2174,legitimate
TXN001919,2025/10/26 16:33,41.39,-67.237628,130.153724,139.6,16,6,1,84.45,5.37,0,0,604,fraudulent
TXN001920,2025/7/28 17:13,146.53,-1.003964,-109.172164,10.4,17,0,0,53.97,3.24,2,0,2293,legitimate
TXN001921,2025/4/25 19:17,44.37,-1.800705,158.195255,6.1,19,4,1,253.12,5.31,0,0,1619,legitimate
TXN001922,2025/10/29 18:09,79.69,6.2318,-59.180826,42.6,18,2,0,156.43,3.87,1,0,909,legitimate
TXN001923,2025/10/8 21:59,118.12,74.856767,-65.19382,22.8,21,2,0,132.56,2.6,0,0,2681,legitimate
TXN001924,2025/3/29 19:53,60.26,7.533087,162.418495,24.7,19,5,0,53.41,1.72,1,0,2383,legitimate
TXN001925,2025/8/12 13:47,13.73,85.531389,-39.014148,15.3,13,1,0,2.61,4.2,2,1,1840,legitimate
TXN001926,2025/6/2 05:34,33.53,-47.483544,113.294704,78.6,5,0,0,13.87,7.28,0,0,1938,legitimate
TXN001927,2025/6/29 05:46,89.58,-31.152146,-85.583455,41.1,5,6,0,36.17,5.89,0,0,716,legitimate
TXN001928,2025/2/24 05:36,9.26,56.931582,110.800138,59.3,5,0,0,57.04,0.71,0,0,1428,legitimate
TXN001929,2025/12/6 11:56,24.55,67.75041,172.033039,0.1,11,5,0,19.92,2.68,0,0,1714,legitimate
TXN001930,2025/3/1 09:21,161.85,61.212494,-51.996431,8.5,9,5,0,106.58,0.58,1,0,1918,legitimate
TXN001931,2025/7/19 02:33,8.75,-75.755531,159.664156,21.5,2,5,0,106.77,4.78,0,0,1564,legitimate
TXN001932,2025/6/11 11:25,63.85,-82.332898,127.03478,13.9,11,2,0,27.32,1.48,1,0,1792,legitimate
TXN001933,2025/1/21 14:15,71.03,-50.605728,-36.184634,133.4,14,1,0,6.6,0.74,0,0,177,legitimate
TXN001934,2025/12/25 03:50,87.59,-16.693185,179.616311,87,3,3,1,2.94,6.03,2,0,1334,legitimate
TXN001935,2025/7/19 09:16,65.47,67.163705,149.62116,20.6,9,5,0,54.17,5.61,2,0,913,legitimate
TXN001936,2025/12/2 02:50,118.78,-73.287781,13.158016,76.7,2,1,0,58.48,5.63,0,0,2630,legitimate
TXN001937,2025/11/25 11:59,178.33,-1.44693,152.032462,7.1,11,1,0,63.46,3.81,2,0,250,legitimate
TXN001938,2025/11/19 22:59,53.21,-11.413464,-33.066536,161.8,22,2,0,9.77,4.57,2,0,315,legitimate
TXN001939,2025/10/8 23:44,105.23,-35.105179,121.13571,30.3,23,2,0,550.99,3.39,0,0,105,legitimate
TXN001940,2025/5/22 14:57,82.49,-43.147146,72.885117,97.4,14,3,0,11.19,3.41,1,0,2905,fraudulent
TXN001941,2025/10/22 07:29,33.15,75.28927,-42.270126,25,7,2,0,46.66,1.98,0,0,1274,legitimate
TXN001942,2025/2/22 15:46,113.48,74.909583,-146.426023,20.2,15,5,1,166.5,3.44,0,0,1256,legitimate
TXN001943,2025/1/9 01:39,46.5,41.584053,-33.133665,248.7,1,3,0,149.29,1.2,0,0,812,legitimate
TXN001944,2025/8/13 12:14,63.2,74.40091,58.456001,15.4,12,2,0,71.34,2.57,1,0,2577,legitimate
TXN001945,2025/7/17 19:21,42.53,7.779466,-119.996203,22.2,19,3,0,41.38,0.6,0,0,2589,legitimate
TXN001946,2025/2/24 15:34,15.29,70.0612,99.703913,64,15,0,,76,4.94,2,0,2353,legitimate
TXN001947,2025/11/10 20:45,136.52,-39.251029,136.873648,52.8,20,0,0,32.7,1.68,0,0,2225,legitimate
TXN001948,2025/2/19 04:18,191,56.049056,62.819442,1.1,4,2,0,36.17,1.66,2,0,28,fraudulent
TXN001949,2025/6/17 20:41,30.78,13.154309,-84.201191,135,20,1,0,13.01,6.11,0,1,1347,legitimate
TXN001950,2025/7/4 03:03,295.57,41.749361,-54.006443,83.5,3,4,0,10.91,1.89,1,0,437,legitimate
TXN001951,2025/2/3 09:52,40.35,86.25796,-136.078577,21.7,9,0,0,146.97,3.72,1,0,1026,legitimate
TXN001952,2025/11/7 05:33,238.86,73.988775,29.395052,30.8,5,4,0,66.22,3.73,1,0,606,legitimate
TXN001953,2025/8/17 15:55,27.41,-83.859327,-52.680492,50.4,15,6,0,162.9,2.61,1,0,2863,legitimate
TXN001954,2025/11/5 04:26,287.28,-56.838463,-160.278631,,4,2,0,60.22,0.54,1,0,2017,legitimate
TXN001955,2025/6/15 19:19,154.08,3.78967,151.113884,12.6,19,6,3,98.92,5.11,0,0,2421,legitimate
TXN001956,2025/3/18 05:53,487.75,68.42089,51.903605,0.8,5,1,0,330.23,0.97,2,0,67,legitimate
TXN001957,2025/7/16 23:14,138.89,-9.659808,173.5744,71.2,23,2,1,47.37,3.41,2,0,1063,legitimate
TXN001958,2025/5/18 04:46,28,-9.811599,-36.403965,50.6,4,6,0,12.79,0.2,0,0,1490,legitimate
TXN001959,2025/9/21 00:51,71.69,31.455322,112.971627,125.5,0,6,0,247.42,3.1,1,1,878,legitimate
TXN001960,2025/7/20 20:32,207.38,21.810278,-136.733242,28.1,20,6,1,284.49,7.12,0,0,126,fraudulent
TXN001961,2025/10/21 13:40,25.6,15.072758,109.639476,32.6,13,1,0,63.82,3.5,0,0,2094,legitimate
TXN001962,2025/3/22 14:31,2.65,-42.891213,-153.339533,140,14,5,0,189.75,2.32,2,1,2798,legitimate
TXN001963,2025/2/14 01:20,23.22,-86.543546,32.732884,16.7,1,4,0,97.44,4.49,1,0,1748,legitimate
TXN001964,2025/11/22 02:38,94.13,19.282314,-25.241567,,2,5,0,13.39,3.7,2,0,52,legitimate
TXN001965,2025/9/12 19:04,45.9,48.92489,44.891116,25.5,19,4,0,76.34,4.37,0,0,1057,legitimate
TXN001966,2025/10/6 09:00,35.24,-56.010614,139.603087,91.8,9,0,1,91.93,2.1,2,0,1549,legitimate
TXN001967,2025/11/16 03:14,9.88,54.528861,70.413189,42.7,3,6,1,144.02,7.1,0,0,1653,legitimate
TXN001968,2025/3/24 06:40,123.27,-18.5284,-90.516824,16.6,6,0,0,22.46,6.99,2,0,1874,legitimate
TXN001969,2025/12/28 03:32,24.79,-58.182357,131.685992,99,3,6,0,60.34,6.92,0,1,690,legitimate
TXN001970,2025/4/16 21:07,92.69,-62.540363,44.305993,10.1,21,2,0,63.24,6.67,1,0,464,legitimate
TXN001971,2025/7/23 09:49,61.16,-85.68667,37.404468,38.1,9,2,0,133.5,7.92,0,0,674,legitimate
TXN001972,2025/10/10 10:32,149.18,44.153712,159.118131,31.5,10,4,0,33.93,0.38,1,0,533,legitimate
TXN001973,2025/10/18 23:06,11.28,83.805993,85.059057,109.1,23,5,0,32.82,6.92,2,1,2730,legitimate
TXN001974,2025/8/4 14:08,21.31,-6.367635,20.061513,57.8,14,0,0,49.17,3.92,2,0,2365,legitimate
TXN001975,2025/2/26 13:48,29.18,-60.578977,-163.666145,8.7,13,2,0,226.11,3.72,0,0,0,legitimate
